"Aruba","ABW","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Swaziland","SWZ","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.36922958","33.79724053","31.46856589","34.93449782","40.90909091","42.38683128","42.08201494","41.86467951","41.48753214","42.02571524","42.15354417","42.27923538","42.22158135","42.84302243","43.26196675","42.95818394","42.83160936","42.15180323","41.96221934","","",
"Sint Maarten (Dutch part)","SXM","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.06976744","99.06976744","99.06976744","99.06976744","99.06976744","99.08963522","98.8576752","98.69689282","98.49208135","98.11161857","97.23526749","83.67660787","72.93849313","70.98556228","67.70428016","38.14048198","88.20730218","35.43414147","36.84451011","","",
"Syrian Arab Republic","SYR","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Turks and Caicos Islands","TCA","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.48285484","96.18311686","96.17993907","96.21440346","96.22173027","96.19815933","96.19906617","96.33742081","96.19887249","96.60568742","96.63085503","96.69277956","96.67654143","96.67654143","96.67654143","96.67654143","96.67654143","96.67654143","96.67654143","","",
"Togo","TGO","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.19433909","87.28063578","87.14987962","86.38981884","87.0037677","88.19509944","87.66846755","84.57131854","84.57465156","84.57720949","84.59188098","84.57574135","84.5797825","84.56985858","84.56439763","84.57023535","84.57725582","84.56954423","84.57288365","","",
"Thailand","THA","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.36218239","80.43601354","80.07368554","78.29205547","76.50000311","76.89160737","75.81912464","74.55264202","74.15322125","74.34408834","76.48726986","63.66549745","61.24997788","60.93033125","59.58502763","55.85654682","55.7604924","56.65231082","56.65231082","","",
"Tajikistan","TJK","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.19354839","97.84791966","97.15207898","97.57918096","96.98558322","99.00018179","99.173997","98.93871053","97.5496999","97.68185797","97.24992973","97.49358595","93.82623381","95.84450402","90.31484911","90.80982712","86.01229859","85.08422665","86.65129573","","",
"Turkmenistan","TKM","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Timor-Leste","TLS","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.66068355","9.497595","9.497595","100","100","100","100","97.19357038","97.75583086","98.10468612","98.48863512","99.21036609","99.36386768","99.36386768","","",
"Tonga","TON","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.46811187","77.46811187","77.46811187","77.46811187","77.46811187","77.46811187","77.46811187","77.46811187","62.9360325","62.9360325","62.25710456","62.25710456","67.81697886","67.81697886","67.81697886","67.81697886","67.81697886","67.81697886","67.81697886","","",
"Trinidad and Tobago","TTO","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.21303065","86.28127696","86.34207241","86.35130353","86.91275168","86.31523365","86.31111855","86.91051995","90.03582624","90.14084507","82.7454471","82.58463259","81.67459025","81.3193027","83.68333802","81.25929375","79.47626322","81.32117923","81.69612889","","",
"Tunisia","TUN","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.11635888","85.04959577","85.25896582","84.98346989","83.47780164","80.11127233","80.12630592","80.16706842","80.17122084","83.49499482","84.16063742","85.53889094","86.80550625","86.87538966","86.68307154","81.76976149","86.6527176","86.68410471","86.68410471","","",
"Turkey","TUR","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","99.56453538","99.59047255","74.80710279","74.56953323","71.55128853","67.67805233","65.74738155","66.90757646","70.78221069","69.40093887","67.82297178","64.41488447","73.87714363","76.2503789","75.4918734","66.31674004","66.31674004","","",
"Tuvalu","TUV","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Taiwan, China","TWN","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.47440612","83.47440612","83.47440612","83.47440612","83.47440612","83.47440612","85.68508846","87.59291555","87.31183067","81.7562312","70.30098352","54.3104105","41.7095301","41.7095301","41.7095301","52.42563038","52.31561379","51.90334941","52.12099237","","",
"Uganda","UGA","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.34935314","66.34935314","66.32973335","61.54567927","56.71076412","51.80499364","47.2742993","43.9798228","41.47634382","48.23426397","52.41187829","55.25010088","56.69375648","57.81468803","53.90117169","64.92297916","68.38559028","69.08732128","69.08732128","","",
"Ukraine","UKR","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.1572377","89.99428552","91.51829241","92.59968216","92.23003274","91.40642056","91.4569631","92.18585322","92.81925217","93.05056061","92.49476987","92.47398505","90.82169833","93.15161072","93.32542458","93.39041495","93.64422804","93.75375021","93.98938845","","",
"Upper middle income","UMC","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.3249110970696","77.1793439617678","77.4854310859363","78.8786840947254","80.0751952686596","80.809735994896","81.7195633514007","80.9198717802085","78.674648464961","78.1345174645769","76.8112241431816","75.6321769540913","74.1153892163084","72.99099175747","72.5589464167494","71.2866132315829","71.8923652573831","72.346199888365","72.4310987937669","","",
"Uruguay","URY","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.31872027","27.70780856","30.95219914","27.74775311","33.17712851","31.17022333","30.86592179","30.63973064","32.6328801","32.41640977","32.08337899","31.11113512","29.87660873","33.76922891","46.7260017","46.92112579","48.29646232","50.82394489","56.99226958","","",
"United States","USA","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.39051567","25.99540949","26.35705281","26.69046359","26.41177574","26.15692206","25.44176932","24.63070759","24.28508947","24.09182634","24.00641371","23.68287362","23.61033628","23.45551583","23.11068034","22.79406073","22.65469212","22.38435717","22.332628","","",
"Uzbekistan","UZB","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.83530918","99.78816103","99.79519498","99.73672528","99.64223363","99.65511905","99.67461272","99.67461272","99.67461272","94.04997577","94.04997577","94.04997577","94.04997577","94.04997577","94.04997577","94.04997577","94.04997577","94.04997577","94.04997577","","",
"St. Vincent and the Grenadines","VCT","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Venezuela, RB","VEN","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.2190892","89.59035804","90.46092878","91.41509251","89.38682625","90.85751359","92.14626391","92.62762218","92.60638289","91.00977221","89.38534356","87.95982222","88.9882438","90.57691352","89.80006325","90.42379422","90.42305111","90.40319373","90.2172977","","",
"Virgin Islands (U.S.)","VIR","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.07780005","96.43155547","97.14049973","97.74304403","95.46239737","95.62205201","94.14293887","92.50438804","92.55397936","91.64562812","91.90340764","91.33000953","90.76622728","88.09729774","87.41465729","83.88513135","83.21188053","85.02146238","85.02146238","","",
"Vanuatu","VUT","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.58668524","71.58668524","71.58668524","71.58668524","71.58668524","71.58668524","71.58668524","71.58668524","71.58668524","71.58668524","71.58668524","64.64756443","56.70046688","56.70046688","56.70046688","56.70046688","56.70046688","56.70046688","56.70046688","","",
"West Bank and Gaza","PSE","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.5025220485101","45.3146636652907","45.1805393514118","44.7741644814592","44.0903467213222","43.7418386434218","42.7340916159","41.4245518432305","41.8708855965471","42.6585400344623","43.0362147016311","43.4713586070017","43.9889837296875","45.1682538445807","44.6716718350008","45.2598828922553","46.2416408058225","46.0945045501582","46.0955575805272","","",
"Samoa","WSM","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.59527393","84.30419682","85.51476028","84.79894396","85.53380228","81.64135117","84.31657606","87.21660103","92.01625645","67.65217776","68.45225103","62.47233502","63.71831963","62.37956105","62.59789481","62.59789481","62.59789481","62.59789481","62.59789481","","",
"Yemen, Rep.","YEM","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.62155254","95.29940832","95.18777601","93.15572546","94.94230823","94.57350515","94.78717557","94.83778423","96.18146586","97.28094433","97.9501296","92.47459228","98.43630187","98.53182663","98.5766478","98.61732423","98.63083056","98.65564899","98.67172562","","",
"South Africa","ZAF","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.21059462","20.34503563","18.85334273","20.91809029","20.36902812","22.23162521","21.04744108","20.60016249","20.5852726","28.92071182","29.92666481","30.05032113","16.84763292","15.6872115","14.55355619","13.88388057","13.77989416","13.77989416","13.77989416","","",
"Congo, Dem. Rep.","COD","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.3945156","82.74411557","82.38672618","84.44267136","83.23627389","56.5082767","75.26170042","75.48878449","74.87770462","77.17437246","75.18027616","76.27589048","75.38804625","74.05172939","64.8173798","61.30599271","70.02766256","66.94328633","69.77523846","","",
"Zambia","ZMB","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.51545106","49.93322029","47.51185711","46.60278251","52.07452839","55.60266916","58.13856851","56.88846659","42.72207182","48.07436444","45.87254682","43.75560395","67.75297044","68.20296668","67.82018279","65.70521507","66.35763968","67.07198851","66.74708739","","",
"Zimbabwe","ZWE","Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
